year,month,temp,pres,dewp,rain,wspd,wdir,alert
2013,11.5561643835616,-4.30416666666667,1028.98333333333,-17.9541666666667,0,1.5,NE,FALSE
2013,11.5890410958904,-4.77083333333333,1027.625,-16.9958333333333,0,1.75416666666667,ENE,FALSE
2013,11.6219178082192,-3.64166666666667,1031.27083333333,-15.7083333333333,0,1.30416666666667,ENE,FALSE
2013,11.6547945205479,-2.99166666666667,1031.725,-15.3083333333333,0,1.14166666666667,NE,TRUE
2013,11.6876712328767,-3.84166666666667,1028.825,-13.2583333333333,0,0.891666666666667,NE,TRUE
2013,11.7205479452055,-2.02916666666667,1028.875,-12.6875,0,1.35416666666667,ENE,TRUE
2013,11.7534246575342,-3.36666666666667,1030.39166666667,-9.65416666666667,0,0.8875,NNE,TRUE
2013,11.786301369863,-1.84166666666667,1024.97916666667,-12.6958333333333,0,3.02083333333333,NNW,TRUE
2013,11.8191780821918,-2.1375,1030.77083333333,-20.5291666666667,0,4.19583333333333,NNW,FALSE
2013,11.8520547945205,-2.0625,1026.49166666667,-18.8958333333333,0,2.44583333333333,NW,FALSE
2013,11.8849315068493,-2.19166666666667,1022.62916666667,-19.8916666666667,0,3.55,NW,FALSE
2013,11.9178082191781,-0.8,1015.51666666667,-17.8708333333333,0,1.7625,WNW,TRUE
2013,11.9506849315068,1.74583333333333,1012.225,-16.55,0,2.65833333333333,WNW,TRUE
2013,11.9835616438356,3.8,1009.0375,-14.1708333333333,0,2.99583333333333,WNW,TRUE
2014,0.0164383561643836,5.83333333333333,1011.475,-12.625,0,2.65,WNW,TRUE
2014,0.0493150684931507,1.6375,1014.99583333333,-6.77916666666667,0,1.09583333333333,NNE,TRUE
2014,0.0821917808219178,2.8375,1019.24583333333,-10.2625,0,1.45,ESE,TRUE
2014,0.115068493150685,-1.24583333333333,1019.325,-5.325,0,1.04583333333333,SSE,TRUE
2014,0.147945205479452,-0.466666666666667,1021.35416666667,-8.30416666666667,0,1.5375,NNE,TRUE
2014,0.180821917808219,-0.545833333333333,1022.54583333333,-3.875,0,1.52916666666667,SSE,TRUE
2014,0.213698630136986,0.741666666666667,1024.00833333333,-10.2333333333333,0,1.66666666666667,NNE,TRUE
2014,0.246575342465753,-3.07916666666667,1030.34166666667,-20.325,0,2.075,NW,FALSE
2014,0.279452054794521,-5.0875,1028.31666666667,-22.2958333333333,0,1.7625,NW,TRUE
2014,0.312328767123288,-4.53333333333333,1027.38333333333,-19.9958333333333,0,1.3625,NNE,TRUE
2014,0.345205479452055,-3.02083333333333,1027.12916666667,-17.9375,0,1.10833333333333,N,TRUE
2014,0.378082191780822,-1.79166666666667,1032.375,-19.9833333333333,0,1.47083333333333,NW,FALSE
2014,0.410958904109589,-4.3125,1028.46666666667,-17.0208333333333,0,1.09583333333333,NNE,TRUE
2014,0.443835616438356,-3.70833333333333,1030.49583333333,-15.6708333333333,0,1.08333333333333,NNE,TRUE
2014,0.476712328767123,-2.175,1027.475,-14.9375,0,1.07083333333333,NNE,TRUE
2014,0.50958904109589,-0.345833333333333,1024.725,-7.2125,0,1.08333333333333,E,TRUE
2014,0.542465753424658,-0.254166666666666,1027.825,-10.325,0,2.10416666666667,NW,TRUE
2014,0.575342465753425,0.0999999999999999,1029.3125,-12.8958333333333,0,1.87916666666667,NE,TRUE
2014,0.608219178082192,0.1125,1021.24166666667,-8.58333333333333,0,1.75,NW,TRUE
2014,0.641095890410959,-0.341666666666667,1026.5125,-18.8375,0,5.3125,NW,FALSE
2014,0.673972602739726,-1.50833333333333,1028.35,-18.2958333333333,0,1.81666666666667,NE,TRUE
2014,0.706849315068493,-2.27916666666667,1020.16666666667,-15.4125,0,1.3625,NNE,TRUE
2014,0.73972602739726,-2.59166666666667,1013.35,-11.5125,0,0.833333333333334,NNE,TRUE
2014,0.772602739726027,3.12083333333333,1014.42916666667,-13.7958333333333,0,1.6,NNE,TRUE
2014,0.805479452054795,2.12083333333333,1024.1125,-15.6291666666667,0,1.9375,NE,FALSE
2014,0.838356164383562,-0.645833333333333,1025.21666666667,-8.64583333333333,0,1.79583333333333,SSE,TRUE
2014,0.871232876712329,0.979166666666667,1016.325,-11.9875,0,2.04166666666667,N,TRUE
2014,0.904109589041096,0.3625,1024.19166666667,-13.0208333333333,0,1.91666666666667,SSE,TRUE
2014,0.936986301369863,-1.6625,1011.2625,-7.25416666666667,0,1.03333333333333,NNE,TRUE
2014,0.96986301369863,1.85833333333333,1014.95416666667,-13.1333333333333,0,2.07083333333333,SE,TRUE
2014,1.0027397260274,0.866666666666667,1016.05416666667,-4.65833333333333,0,1.3,NNE,TRUE
2014,1.03561643835616,2.68333333333333,1012.425,-1.85833333333333,0,1.40833333333333,S,TRUE
2014,1.06849315068493,4.18333333333333,1012.3875,-12.5875,0,3.04166666666667,NNW,FALSE
2014,1.1013698630137,-1.10833333333333,1023.75,-27.9416666666667,0,3.59583333333333,NNW,FALSE
2014,1.13424657534247,-2.86666666666667,1026.20416666667,-27.2208333333333,0,2.1875,NW,FALSE
2014,1.16712328767123,-3.25,1025.32083333333,-15.8458333333333,0,1.39583333333333,NE,TRUE
2014,1.2,-1.95833333333333,1026.5625,-10.8916666666667,0,1.1875,SSE,TRUE
2014,1.23287671232877,-3.25,1023.6375,-6.425,0.1125,1.74166666666667,SE,TRUE
2014,1.26575342465753,-2.85,1025,-11.9291666666667,0.0291666666666667,2.17083333333333,N,TRUE
2014,1.2986301369863,-5.70416666666667,1033.275,-20.4708333333333,0,1.91666666666667,NW,FALSE
2014,1.33150684931507,-6,1031.46666666667,-18.1416666666667,0,1.4375,NNE,FALSE
2014,1.36438356164384,-5.25,1024.9125,-13.9708333333333,0,1.36666666666667,NNE,TRUE
2014,1.3972602739726,-2.12916666666667,1029.2375,-13.9583333333333,0,1.75416666666667,NNE,TRUE
2014,1.43013698630137,-2.40416666666667,1031.14583333333,-9.125,0.00416666666666667,1.89166666666667,SSE,TRUE
2014,1.46301369863014,-2.44166666666667,1022.85,-6.96666666666667,0,0.791666666666667,NNE,TRUE
2014,1.4958904109589,-1.09583333333333,1021.1625,-6.10833333333333,0,1.07916666666667,NNE,TRUE
2014,1.52876712328767,1.6,1026.04166666667,-7.37916666666667,0,1.61666666666667,SSW,TRUE
2014,1.56164383561644,1.39583333333333,1031.54166666667,-11.15,0,1.65416666666667,S,TRUE
2014,1.59452054794521,-1.00833333333333,1028.54166666667,-10.1083333333333,0,1.7125,SSW,TRUE
2014,1.62739726027397,0.0833333333333333,1025.3875,-10.2583333333333,0,1.46666666666667,SE,TRUE
2014,1.66027397260274,-1.02916666666667,1026.97083333333,-4.35833333333333,0,1.34583333333333,SE,TRUE
2014,1.69315068493151,0.00416666666666668,1024.85416666667,-4.12916666666667,0,0.870833333333333,NE,TRUE
2014,1.72602739726027,3.24166666666667,1026.56666666667,-3.1125,0,1.425,NNE,TRUE
2014,1.75890410958904,2.19583333333333,1027.39166666667,-3.64583333333333,0,1.01666666666667,S,TRUE
2014,1.79178082191781,3.55416666666667,1023.97083333333,-2.73333333333333,0,0.908333333333333,S,TRUE
2014,1.82465753424658,2.92083333333333,1022.625,-2.11666666666667,0,1.07083333333333,NNE,TRUE
2014,1.85753424657534,4.93333333333333,1019.54166666667,0.475,0.0208333333333333,1.14583333333333,NW,TRUE
2014,1.89041095890411,4.0875,1025.46666666667,-12.7291666666667,0,2.42083333333333,NW,FALSE
2014,1.92328767123288,1.7125,1023.13333333333,-5.2625,0,1.725,SSE,TRUE
2014,1.95616438356164,4.95416666666667,1019.925,-11.0041666666667,0,2.19583333333333,W,TRUE
2014,1.98904109589041,4.1375,1019.10833333333,-5.49166666666667,0,1.7875,S,TRUE
2014,2.02191780821918,1.29166666666667,1018.72083333333,-4.79166666666667,0,0.966666666666667,N,TRUE
2014,2.05479452054795,4.35833333333333,1022.95,-15.1583333333333,0,2.4625,NNW,TRUE
2014,2.08767123287671,2.70833333333333,1024.90416666667,-17.3958333333333,0,2.19583333333333,SSW,FALSE
2014,2.12054794520548,2.575,1026.4625,-20.4291666666667,0,2.08333333333333,NW,FALSE
2014,2.15342465753425,2.59166666666667,1026.0125,-15.1833333333333,0,1.8625,NE,TRUE
2014,2.18630136986301,4.03333333333333,1019.90833333333,-5.05833333333333,0,1.52916666666667,ESE,TRUE
2014,2.21917808219178,3.4375,1022.89166666667,-7.20416666666667,0,1.76666666666667,SE,TRUE
2014,2.25205479452055,3.2875,1020.275,-5.21666666666667,0,1.14583333333333,SSE,TRUE
2014,2.28493150684932,7.15,1014.71666666667,-4.75,0,2.2875,NE,TRUE
2014,2.31780821917808,7.00833333333333,1022.06666666667,-15.15,0,2.0125,N,FALSE
2014,2.35068493150685,6.50833333333333,1018.12916666667,-16.125,0,2.30833333333333,SSW,FALSE
2014,2.38356164383562,11.0291666666667,1014.34583333333,-15.1916666666667,0,2.55,WNW,FALSE
2014,2.41643835616438,11.6708333333333,1007.64583333333,-7.57083333333333,0,1.4875,SE,TRUE
2014,2.44931506849315,11.3833333333333,1011.6375,-5.31666666666667,0,2.20416666666667,SE,TRUE
2014,2.48219178082192,13.1,1009.09166666667,-4.4625,0,3.22083333333333,NW,TRUE
2014,2.51506849315069,11.8375,1018.75416666667,-6.3625,0,2.69583333333333,S,TRUE
2014,2.54794520547945,8.93333333333333,1019.675,-5.325,0,1.875,NNE,TRUE
2014,2.58082191780822,10.925,1022.75,-10.9625,0,2.0875,NW,FALSE
2014,2.61369863013699,14.0875,1016.30833333333,-9.9125,0,2.00833333333333,SW,FALSE
2014,2.64657534246575,14.125,1014.71666666667,-9.12083333333333,0,2.375,ENE,FALSE
2014,2.67945205479452,12.7791666666667,1019.70416666667,-2.27083333333333,0,1.80416666666667,SSE,TRUE
2014,2.71232876712329,12.8875,1010.34583333333,2.4,0,1.1375,SSW,TRUE
2014,2.74520547945205,15.15,1006.84166666667,3.4,0,1.44583333333333,NNE,TRUE
2014,2.77808219178082,15.8625,1006.88333333333,7.80833333333333,0,1.15,NNE,TRUE
2014,2.81095890410959,13.8375,1008.05,6.35416666666667,0,1.52916666666667,ESE,TRUE
2014,2.84383561643836,15.9291666666667,1004.71666666667,8.1375,0.00833333333333333,1.68333333333333,SSE,TRUE
2014,2.87671232876712,16.3041666666667,1009.50416666667,3.275,0,1.525,NE,FALSE
2014,2.90958904109589,18.2083333333333,1011.79166666667,-1.79583333333333,0,1.52916666666667,NNE,FALSE
2014,2.94246575342466,17.1458333333333,1012.0125,5.3,0,1.82916666666667,SSE,TRUE
2014,2.97534246575342,16.3666666666667,1008.67916666667,4.37916666666667,0,1.50833333333333,SSW,TRUE
2014,3.00821917808219,16.8708333333333,1011.8125,2.825,0,2.56666666666667,NE,TRUE
2014,3.04109589041096,14,1019.9,-12.1375,0,2.69166666666667,ENE,FALSE
2014,3.07397260273973,14.1416666666667,1011.71666666667,-6.7875,0,2.45,NNE,FALSE
2014,3.10684931506849,12.8583333333333,1018.6625,-7.2375,0,1.64583333333333,SE,FALSE
2014,3.13972602739726,16.2125,1013.85,-5.17916666666667,0,2.12083333333333,SSW,FALSE
2014,3.17260273972603,16.9708333333333,1009.71666666667,1.86666666666667,0,1.49166666666667,SE,TRUE
2014,3.20547945205479,18.3208333333333,1009.6,5.02916666666667,0,1.71666666666667,SSE,TRUE
2014,3.23835616438356,21.3458333333333,1007.84166666667,2.97083333333333,0,2.65416666666667,ENE,TRUE
2014,3.27123287671233,15.7125,1018.38333333333,0.354166666666666,0,1.46666666666667,SSW,TRUE
2014,3.3041095890411,14.4166666666667,1015.625,-0.575,0,1.6125,S,FALSE
2014,3.33698630136986,15.1541666666667,1012.68333333333,0.370833333333333,0,1.55,S,TRUE
2014,3.36986301369863,16.9208333333333,1013.67083333333,5.85416666666667,0,1.65833333333333,SSW,TRUE
2014,3.4027397260274,18.8125,1012.7,10.5916666666667,0,1.3,SSE,TRUE
2014,3.43561643835616,18.425,1015.4,5.025,0,2.1625,S,TRUE
2014,3.46849315068493,16.85,1010.43333333333,-0.395833333333333,0,0.945833333333334,SE,FALSE
2014,3.5013698630137,14.6875,1009.62083333333,7.59166666666667,0.1625,1.41666666666667,S,TRUE
2014,3.53424657534247,16.3583333333333,1016.0625,8.70833333333333,0,1.99166666666667,SSW,TRUE
2014,3.56712328767123,12.7958333333333,1017.32916666667,2.46666666666667,0,1.66666666666667,SSW,FALSE
2014,3.6,15.0458333333333,1013.0375,2.07916666666667,0,1.72916666666667,WNW,FALSE
2014,3.63287671232877,17.475,1012.34583333333,-0.6,0,1.69583333333333,W,FALSE
2014,3.66575342465753,18.9875,1009.5875,1.54583333333333,0,1.98333333333333,WSW,FALSE
2014,3.6986301369863,20,1006.92916666667,10.45,0.0291666666666667,2.32083333333333,SW,TRUE
2014,3.73150684931507,19.9041666666667,1010.90416666667,10.8625,0,1.8125,SSW,TRUE
2014,3.76438356164384,19.675,1013.34583333333,8.575,0.283333333333333,2.08333333333333,NW,TRUE
2014,3.7972602739726,16.1625,1016.89583333333,6.28333333333333,0.1375,2.04583333333333,E,FALSE
2014,3.83013698630137,17.9791666666667,1016.9625,4.49166666666667,0,2.25416666666667,NE,FALSE
2014,3.86301369863014,19.2416666666667,1015.38333333333,4.33333333333333,0,1.64166666666667,NNE,FALSE
2014,3.8958904109589,19.85,1009.55833333333,5.53333333333333,0,1.62916666666667,SSW,TRUE
2014,3.92876712328767,20.8833333333333,1005.3625,9.30833333333333,0,1.54583333333333,SSW,TRUE
2014,3.96164383561644,20.4958333333333,1004.8125,10.2333333333333,0.025,2.86666666666667,NW,TRUE
2014,3.99452054794521,16.2083333333333,1012.3625,-2.55833333333333,0,3.57083333333333,NW,FALSE
2014,4.02739726027397,16.0791666666667,1009.35416666667,-0.908333333333334,0,3.85416666666667,NW,FALSE
2014,4.06027397260274,12.9791666666667,1014.1,-9.68333333333333,0,4.375,NW,FALSE
2014,4.09315068493151,14.5416666666667,1013.85833333333,-6.88333333333333,0,2.27083333333333,WNW,FALSE
2014,4.12602739726027,16.1916666666667,1004.77083333333,3.1,0,1.49583333333333,SE,TRUE
2014,4.15890410958904,18.9083333333333,1003.45416666667,0.8125,0,2.14166666666667,NW,TRUE
2014,4.19178082191781,17.9791666666667,1010.77916666667,6.8125,0,2.19166666666667,SSE,TRUE
2014,4.22465753424658,18.075,1011.56666666667,4.37916666666667,0,2.37916666666667,SE,TRUE
2014,4.25753424657534,17.3708333333333,1012.7125,4.99166666666667,0.0375,1.77083333333333,S,TRUE
2014,4.29041095890411,12.0958333333333,1002.875,9.79583333333333,0.783333333333333,1.89166666666667,ENE,FALSE
2014,4.32328767123288,21.075,997.025,8.67916666666667,0,1.85833333333333,SW,FALSE
2014,4.35616438356164,22.3083333333333,997.125,5.20833333333334,0,2.51666666666667,NW,FALSE
2014,4.38904109589041,18.7291666666667,1001.93333333333,-0.958333333333333,0,3.2125,NW,FALSE
2014,4.42191780821918,20.9,996.841666666667,2.81666666666667,0,2.0125,SSW,FALSE
2014,4.45479452054794,23.8125,1003.84166666667,3.07083333333333,0,2.02916666666667,ENE,FALSE
2014,5.04657534246575,25.3,1004.25416666667,12.5,0,1.69583333333333,SSW,TRUE
2014,5.07945205479452,26.0291666666667,1002.70416666667,14.1166666666667,0,1.27083333333333,W,TRUE
2014,5.11232876712329,28.1708333333333,1000.825,14.85,0,1.37083333333333,W,TRUE
2014,5.14520547945205,21.4,1001.31666666667,16.5458333333333,0.854166666666667,1.88333333333333,NW,FALSE
2014,5.17808219178082,22.6208333333333,1000.59583333333,10.3583333333333,0,1.6125,NNW,FALSE
2014,5.21095890410959,21.4375,998.895833333334,12.6458333333333,0.0208333333333333,1.27916666666667,NE,FALSE
2014,5.24383561643836,22.2458333333333,1001.54583333333,12.2833333333333,0.1125,1.825,SE,FALSE
2014,5.27671232876712,21.6791666666667,1005.575,15.4333333333333,0.0375,1.425,S,FALSE
2014,5.30958904109589,24.1791666666667,1006.25,13.8208333333333,0,1.55833333333333,N,FALSE
2014,5.34246575342466,27.825,1002.60833333333,13.9708333333333,0,1.825,NNW,FALSE
2014,5.37534246575343,24.7125,1004.125,17.0125,0.2375,1.60833333333333,SSW,FALSE
2014,5.40821917808219,25.7708333333333,1003.10416666667,17.1791666666667,0,1.5625,SSE,TRUE
2014,5.44109589041096,27.0916666666667,1000.91666666667,17.8083333333333,0,1.66666666666667,S,TRUE
2014,5.47397260273973,26.1,998.845833333333,19.125,0,1.60416666666667,SSE,TRUE
2014,5.50684931506849,21.7166666666667,999.279166666667,18.1375,1.35,1.72916666666667,NNW,TRUE
2014,5.53972602739726,24.7083333333333,999.304166666667,16.7875,0,1.6625,SSW,TRUE
2014,5.57260273972603,24.1583333333333,1001.25416666667,18.4458333333333,0,2.03333333333333,S,TRUE
2014,5.60547945205479,22.9,1003.9125,17.275,0.345833333333333,1.92083333333333,SSE,FALSE
2014,5.63835616438356,22.7625,1005.1625,16.5708333333333,0.129166666666667,1.49583333333333,WNW,FALSE
2014,5.67123287671233,22.9833333333333,1005.45,16.4125,0,1.58333333333333,NE,FALSE
2014,5.7041095890411,25.4958333333333,1004.20833333333,14.2333333333333,0,1.68333333333333,SSW,TRUE
2014,5.73698630136986,27.0166666666667,1000.875,16.025,0,1.975,S,TRUE
2014,5.76986301369863,25.2333333333333,999.970833333333,18.6875,0.0375,1.85,SW,TRUE
2014,5.8027397260274,27.2458333333333,999.579166666667,20.0541666666667,0,1.20416666666667,S,TRUE
2014,5.83561643835616,27.7875,1002.95,12.3125,0,1.85833333333333,NNE,FALSE
2014,5.86849315068493,28.95,1001.94583333333,12.5958333333333,0,1.5625,NNE,FALSE
2014,5.9013698630137,28.8583333333333,1002.37916666667,15.4583333333333,0,1.47083333333333,SW,TRUE
2014,5.93424657534247,29.5,1002.15416666667,16.2166666666667,0,1.83333333333333,SSW,TRUE
2014,5.96712328767123,27.5583333333333,1001.2,18.6333333333333,2.41666666666667,2.00833333333333,SSW,TRUE
2014,6,23.2375,999.770833333333,20.6583333333333,0.15,1.4375,S,TRUE
2014,6.03287671232877,25.925,997.908333333333,22.0958333333333,0,1.3,SSE,TRUE
2014,6.06575342465753,27.9625,1001.32083333333,22.2958333333333,0,1.91666666666667,SSW,TRUE
2014,6.0986301369863,27.4333333333333,1003.27916666667,21.9166666666667,0,1.77083333333333,SSE,TRUE
2014,6.13150684931507,27.4375,1001.61666666667,22.85,0,1.80833333333333,SE,TRUE
2014,6.16438356164384,27.9041666666667,999.283333333333,21.8875,0,2.06666666666667,SSE,TRUE
2014,6.1972602739726,28.6041666666667,998.866666666667,17.9875,0,1.3375,NE,FALSE
2014,6.23013698630137,26.7833333333333,1000.7,15.7333333333333,0,1.45416666666667,NNE,FALSE
2014,6.26301369863014,29.7916666666667,996.3625,14.625,0,1.775,WSW,FALSE
2014,6.2958904109589,29.525,996.558333333333,14.6,0,1.65416666666667,NE,FALSE
2014,6.32876712328767,29.3041666666667,998.9875,11.4541666666667,0,2.03333333333333,NE,FALSE
2014,6.36164383561644,28.05,998.933333333334,13.925,0,1.65,NNE,FALSE
2014,6.39452054794521,29.1791666666667,998.883333333333,15.1083333333333,0,1.76666666666667,NNE,TRUE
2014,6.42739726027397,28.0333333333333,1000.225,17.1,0.0375,2.34583333333333,WSW,TRUE
2014,6.46027397260274,25.8875,1000.32916666667,20.6791666666667,0.00833333333333333,1.78333333333333,S,TRUE
2014,6.49315068493151,26.2916666666667,1002.49166666667,21.2708333333333,0.00833333333333333,1.32083333333333,S,TRUE
2014,6.52602739726027,29.3958333333333,1003.6,22.5833333333333,0,1.3125,SSW,TRUE
2014,6.55890410958904,31.7583333333333,1004.5875,23.1958333333333,0.0291666666666667,2.08333333333333,SSW,TRUE
2014,6.59178082191781,31.6333333333333,1001.1,23.3166666666667,0,2.3625,SSW,TRUE
2014,6.62465753424657,30.6541666666667,998.708333333333,18.825,0,1.82916666666667,WNW,FALSE
2014,6.65753424657534,27.6208333333333,1002.88333333333,16.7416666666667,0,1.1875,NW,FALSE
2014,6.69041095890411,27.1416666666667,1000.37916666667,17.65,0,1.07916666666667,W,FALSE
2014,6.72328767123288,26.3708333333333,1002.19166666667,19.4083333333333,0.00416666666666667,1.32083333333333,S,FALSE
2014,6.75616438356164,27.6666666666667,1002.3625,16.9291666666667,0,1.95416666666667,SSW,TRUE
2014,6.78904109589041,29.3291666666667,1004.75833333333,17.325,0,1.9875,SW,TRUE
2014,6.82191780821918,29.8375,1004.42083333333,17.2458333333333,0,2.00833333333333,SSW,TRUE
2014,6.85479452054795,30.1083333333333,1000.49583333333,19.3083333333333,0,2.44166666666667,SW,TRUE
2014,6.88767123287671,29.4416666666667,999.604166666667,20.3208333333333,0.775,3.0375,S,TRUE
2014,6.92054794520548,25.5333333333333,1002.275,21.6625,0.379166666666667,1.59166666666667,S,TRUE
2014,6.95342465753425,27.4458333333333,1003.46666666667,22.1875,0,1.5125,S,TRUE
2014,6.98630136986301,28.2458333333333,1002.84583333333,22.575,0,1.575,S,TRUE
2014,7.01917808219178,29.7,999.691666666667,23.7375,0,1.2125,SSE,TRUE
2014,7.05205479452055,29.8208333333333,997.591666666667,23.6958333333333,0,1.38333333333333,NNE,TRUE
2014,7.08493150684932,24.2375,1001.17083333333,19.875,0.258333333333333,2.1875,NNE,FALSE
2014,7.11780821917808,25.4916666666667,1003.25,17.6291666666667,0,1.40416666666667,S,FALSE
2014,7.15068493150685,28.225,1003.95833333333,15.0291666666667,0,1.8375,NNE,FALSE
2014,7.18356164383562,27.25,1005.69583333333,15.975,0,1.95,S,TRUE
2014,7.21643835616438,27.0083333333333,1005.0625,16.2666666666667,0,1.71666666666667,S,TRUE
2014,7.24931506849315,26.3208333333333,1002.50416666667,17.3541666666667,0.0916666666666667,1.96666666666667,SSE,TRUE
2014,7.28219178082192,26.6708333333333,999.6375,17.5625,0,1.47083333333333,WSW,TRUE
2014,7.31506849315068,28.2166666666667,1000.9,13.3583333333333,0,1.80416666666667,NNE,FALSE
2014,7.34794520547945,27.45,1002.47083333333,12.2208333333333,0.0458333333333333,1.73333333333333,NNE,FALSE
2014,7.38082191780822,20.75,1004.99166666667,17.8,0.320833333333333,1.325,ENE,FALSE
2014,7.41369863013699,23.7166666666667,1004.05,16.2333333333333,0,1.82083333333333,SSW,FALSE
2014,7.44657534246575,25.225,1003.15,15.95,0,1.16666666666667,ENE,FALSE
2014,7.47945205479452,27.3166666666667,1004.25416666667,16.6708333333333,0,1.6,S,TRUE
2014,7.51232876712329,26.55,1006.61666666667,16.6875,0,1.99583333333333,S,TRUE
2014,7.54520547945206,26.4,1008.2375,16.7041666666667,0,1.93333333333333,SSW,TRUE
2014,7.57808219178082,27.2541666666667,1007.6,17.6208333333333,0,1.79166666666667,SSW,TRUE
2014,7.61095890410959,28.05,1005.07083333333,18.3458333333333,0,1.7625,SSW,TRUE
2014,7.64383561643836,27.5833333333333,1003.6125,19.0666666666667,0,1.8125,SSW,TRUE
2014,7.67671232876712,25.2041666666667,1003.95416666667,18.8916666666667,0,0.995833333333333,NNE,FALSE
2014,7.70958904109589,27.4916666666667,1001.77083333333,19.8875,0,1.55416666666667,S,TRUE
2014,7.74246575342466,26.75,1003.77916666667,15.9166666666667,0.00833333333333333,1.74166666666667,S,FALSE
2014,7.77534246575342,26.1583333333333,1007.68333333333,11.8375,0,1.77083333333333,ENE,FALSE
2014,7.80821917808219,26.5125,1009.3875,9.275,0,1.6125,NNE,FALSE
2014,7.84109589041096,26.85,1009.59166666667,12.3541666666667,0,1.61666666666667,NE,TRUE
2014,7.87397260273973,24.5166666666667,1010.99166666667,16.4291666666667,0.845833333333333,1.54166666666667,ENE,TRUE
2014,7.90684931506849,23.1458333333333,1012.075,17.8708333333333,0.0958333333333333,1.31666666666667,NE,TRUE
2014,7.93972602739726,22.7625,1011.2375,19.6416666666667,0.5375,1.43333333333333,ENE,TRUE
2014,7.97260273972603,22.3625,1009.6875,19.5166666666667,0.1875,1.2375,SSE,FALSE
2014,8.00547945205479,22.175,1009.23333333333,19.6291666666667,3.8,1.30416666666667,E,TRUE
2014,8.1041095890411,24.8833333333333,1001.63333333333,14.7458333333333,0,1.50416666666667,WSW,FALSE
2014,8.13698630136986,24.4208333333333,1006.325,17.8125,0,1.78333333333333,S,TRUE
2014,8.16986301369863,24.7125,1007.44166666667,19.1541666666667,0,1.55416666666667,S,TRUE
2014,8.2027397260274,24.9583333333333,1004.39166666667,19.2041666666667,0.00416666666666667,1.28333333333333,S,TRUE
2014,8.23561643835616,22.775,1006.75833333333,8.1,0,1.35,NNE,FALSE
2014,8.26849315068493,22.3791666666667,1006.82916666667,12.4125,0,1.38333333333333,S,FALSE
2014,8.3013698630137,23.0791666666667,1010.44166666667,14.575,0,1.55,S,FALSE
2014,8.33424657534247,22.0375,1010.69583333333,16.375,0.075,1.29583333333333,NE,FALSE
2014,8.36712328767123,21.4666666666667,1011.44583333333,17.0125,0.00416666666666667,0.925,ESE,TRUE
2014,8.4,22.3208333333333,1010.9125,14.9208333333333,0,1.3,SSE,FALSE
2014,8.43287671232877,19.9958333333333,1013.85416666667,10.3416666666667,0,1.43333333333333,NE,FALSE
2014,8.46575342465753,20.2333333333333,1014.9125,5.5125,0,1.72916666666667,WNW,FALSE
2014,8.4986301369863,17.6708333333333,1014.99166666667,9.85416666666667,0,0.95,NNE,FALSE
2014,8.53150684931507,17.3166666666667,1017.19166666667,12.1708333333333,0,0.825,W,FALSE
2014,8.56438356164383,18.4083333333333,1015.86666666667,9.5875,0,1.22083333333333,NNE,FALSE
2014,8.5972602739726,17.05,1008.97916666667,13.0083333333333,0.0583333333333333,1.60833333333333,SSE,TRUE
2014,8.63013698630137,19.2166666666667,1006.95416666667,14.9583333333333,0,1.17916666666667,SE,TRUE
2014,8.66301369863014,19.0125,1013.69583333333,13.1833333333333,0,1.27916666666667,SSE,TRUE
2014,8.6958904109589,19.0708333333333,1015.06666666667,15.5708333333333,0.483333333333333,1.11666666666667,ESE,TRUE
2014,8.72876712328767,17.7791666666667,1014.0875,16.2583333333333,0.816666666666667,1.39166666666667,NE,FALSE
2014,8.76164383561644,19.8833333333333,1012.95833333333,14.5333333333333,0.358333333333333,1.3,NE,FALSE
2014,8.79452054794521,18.7291666666667,1012.92916666667,15.6416666666667,0,1.32916666666667,S,TRUE
2014,8.82739726027397,18.6625,1008.05833333333,15.7875,0.0375,1.47083333333333,SSE,TRUE
2014,8.86027397260274,18.975,1012.82916666667,10.0708333333333,0,1.10416666666667,ENE,FALSE
2014,8.89315068493151,18.2208333333333,1012.76666666667,12.9,0,1.29583333333333,N,FALSE
2014,8.92602739726027,17.9583333333333,1016.30416666667,6.5625,0,2.43333333333333,ENE,FALSE
2014,8.95890410958904,12.5166666666667,1022.42916666667,1.33333333333333,0,1.34583333333333,SE,FALSE
2014,8.99178082191781,11.6791666666667,1012.975,7.85833333333333,0.2625,1.30416666666667,N,FALSE
2014,9.02465753424658,14.9333333333333,1009.96666666667,10.7416666666667,0.00416666666666667,1.25,WNW,FALSE
2014,9.05753424657534,14.7083333333333,1014.25833333333,11.4,0.0416666666666667,1.10416666666667,NE,FALSE
2014,9.09041095890411,14.5291666666667,1016.12083333333,12.825,0.116666666666667,1.24583333333333,SSE,FALSE
2014,9.12328767123288,14.6666666666667,1021.175,6.2125,0,1.525,NE,FALSE
2014,9.15616438356164,13.7291666666667,1020.675,3.26666666666667,0,1.29583333333333,N,FALSE
2014,9.18904109589041,14.1333333333333,1016.4,7.89166666666667,0,0.983333333333333,NNE,TRUE
2014,9.22191780821918,15.3,1015.77083333333,11.1791666666667,0,1.00416666666667,N,TRUE
2014,9.25479452054794,16.225,1016.275,13.0375,0,0.645833333333333,N,TRUE
2014,9.28767123287671,17.1708333333333,1018.50833333333,13.7125,0,0.970833333333334,ESE,TRUE
